#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|00216	NODE_1_length_345883_cov_22.9161	169138	171447	2310	1	No	7	TIGR00360	"ComEC/Rec2-related protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00216	NODE_1_length_345883_cov_22.9161	169138	171447	2310	1	No	7	TIGR00361	"DNA internalization-related competence protein ComEC/Rec2"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00218	NODE_1_length_345883_cov_22.9161	171444	172469	1026	1	No	0	TIGR01128	"DNA polymerase III, delta subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00219	NODE_1_length_345883_cov_22.9161	172630	172881	252	1	No	0	TIGR00029	"ribosomal protein bS20"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00220	NODE_1_length_345883_cov_22.9161	172971	174962	1992	1	No	0	TIGR00631	"excinuclease ABC subunit B"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00222	NODE_1_length_345883_cov_22.9161	176091	177011	921	1	No	0	TIGR00670	"aspartate carbamoyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00223	NODE_1_length_345883_cov_22.9161	177028	178311	1284	1	No	0	TIGR00857	"dihydroorotase, multifunctional complex type"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00224	NODE_1_length_345883_cov_22.9161	178308	179399	1092	1	No	0	TIGR01368	"carbamoyl-phosphate synthase, small subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00225	NODE_1_length_345883_cov_22.9161	179392	182571	3180	1	No	0	TIGR01369	"carbamoyl-phosphate synthase, large subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00226	NODE_1_length_345883_cov_22.9161	182605	183531	927	1	No	0	TIGR01037	"dihydroorotate dehydrogenase family protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615
metaerg.pl|00227	NODE_1_length_345883_cov_22.9161	183524	184237	714	1	No	0	TIGR01740	"orotidine 5'-phosphate decarboxylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615
metaerg.pl|00228	NODE_1_length_345883_cov_22.9161	184238	184864	627	1	No	0	TIGR00336	"orotate phosphoribosyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00229	NODE_1_length_345883_cov_22.9161	185001	185270	270	1	No	0	TIGR00952	"ribosomal protein uS15"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00230	NODE_1_length_345883_cov_22.9161	185494	187614	2121	1	No	0	TIGR03591	"polyribonucleotide nucleotidyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00231	NODE_1_length_345883_cov_22.9161	187675	188655	981	-1	No	0	TIGR00121	"biotin--[acetyl-CoA-carboxylase] ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00232	NODE_1_length_345883_cov_22.9161	188826	190508	1683	1	No	0	TIGR00649	"beta-CASP ribonuclease, RNase J family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00233	NODE_1_length_345883_cov_22.9161	190727	191293	567	1	No	5	TIGR02357	"energy-coupled thiamine transporter ThiT"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00235	NODE_1_length_345883_cov_22.9161	191380	192834	1455	1	No	2	TIGR04265	"cardiolipin synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00237	NODE_1_length_345883_cov_22.9161	193035	194489	1455	1	No	2	TIGR04265	"cardiolipin synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00239	NODE_1_length_345883_cov_22.9161	194942	196108	1167	1	No	0	TIGR01186	"glycine betaine/L-proline transport ATP binding subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00248	NODE_1_length_345883_cov_22.9161	198925	199794	870	1	No	0	TIGR00762	"EDD domain protein, DegV family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00259	NODE_1_length_345883_cov_22.9161	207960	208592	633	1	No	0	TIGR00309	"V-type ATPase, D subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00261	NODE_1_length_345883_cov_22.9161	210167	210784	618	1	No	0	TIGR03263	"guanylate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00262	NODE_1_length_345883_cov_22.9161	210784	210996	213	1	No	0	TIGR00690	"DNA-directed RNA polymerase, omega subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00263	NODE_1_length_345883_cov_22.9161	211148	212347	1200	1	No	0	TIGR00521	"phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00264	NODE_1_length_345883_cov_22.9161	212361	214775	2415	1	No	0	TIGR00595	"primosomal protein N'"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00265	NODE_1_length_345883_cov_22.9161	214789	215748	960	1	No	0	TIGR00460	"methionyl-tRNA formyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00266	NODE_1_length_345883_cov_22.9161	215726	217084	1359	1	No	0	TIGR00563	"16S rRNA (cytosine(967)-C(5))-methyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00270	NODE_1_length_345883_cov_22.9161	219932	220849	918	1	No	0	TIGR00157	"ribosome small subunit-dependent GTPase A"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00271	NODE_1_length_345883_cov_22.9161	220849	221499	651	1	No	0	TIGR01163	"ribulose-phosphate 3-epimerase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00272	NODE_1_length_345883_cov_22.9161	221500	222144	645	1	No	0	TIGR01378	"thiamine pyrophosphokinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00274	NODE_1_length_345883_cov_22.9161	223021	223314	294	-1	No	0	TIGR00009	"ribosomal protein bL28"	unknow
metaerg.pl|00276	NODE_1_length_345883_cov_22.9161	224009	225658	1650	1	No	0	TIGR03599	"DAK2 domain fusion protein YloV"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00277	NODE_1_length_345883_cov_22.9161	225740	227782	2043	1	No	0	TIGR00643	"ATP-dependent DNA helicase RecG"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00278	NODE_1_length_345883_cov_22.9161	227807	228814	1008	1	No	0	TIGR00182	"fatty acid/phospholipid synthesis protein PlsX"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00279	NODE_1_length_345883_cov_22.9161	228973	229212	240	1	No	0	TIGR00517	"acyl carrier protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00280	NODE_1_length_345883_cov_22.9161	229430	230434	1005	1	No	0	TIGR01727	"oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00291	NODE_1_length_345883_cov_22.9161	237282	238772	1491	1	YES	0	TIGR02734	"phytoene desaturase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00293	NODE_1_length_345883_cov_22.9161	238925	239737	813	-1	No	0	TIGR00099	"Cof-like hydrolase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00293	NODE_1_length_345883_cov_22.9161	238925	239737	813	-1	No	0	TIGR01484	"HAD hydrolase, family IIB"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00295	NODE_1_length_345883_cov_22.9161	240348	243662	3315	1	No	0	TIGR00594	"DNA polymerase III, alpha subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00296	NODE_1_length_345883_cov_22.9161	243856	244818	963	1	No	0	TIGR02482	"6-phosphofructokinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00297	NODE_1_length_345883_cov_22.9161	244897	246654	1758	1	No	0	TIGR01064	"pyruvate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00300	NODE_1_length_345883_cov_22.9161	248235	249134	900	1	No	0	TIGR02225	"tyrosine recombinase XerD"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00301	NODE_1_length_345883_cov_22.9161	249249	250418	1170	1	No	0	TIGR01696	"phosphopentomutase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00302	NODE_1_length_345883_cov_22.9161	250445	251266	822	1	No	0	TIGR01697	"inosine/guanosine/xanthosine phosphorylase family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00302	NODE_1_length_345883_cov_22.9161	250445	251266	822	1	No	0	TIGR01700	"purine nucleoside phosphorylase I, inosine and guanosine-specific"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00303	NODE_1_length_345883_cov_22.9161	251490	252839	1350	1	No	0	TIGR01048	"diaminopimelate decarboxylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00306	NODE_1_length_345883_cov_22.9161	253997	254551	555	1	No	0	TIGR00281	"segregation and condensation protein B"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00307	NODE_1_length_345883_cov_22.9161	254586	255305	720	1	No	0	TIGR00093	"pseudouridine synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00315	NODE_1_length_345883_cov_22.9161	260154	261593	1440	1	No	0	TIGR00614	"ATP-dependent DNA helicase, RecQ family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00318	NODE_1_length_345883_cov_22.9161	262375	263076	702	1	No	0	TIGR00017	"cytidylate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola
metaerg.pl|00320	NODE_1_length_345883_cov_22.9161	264689	266002	1314	1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00320	NODE_1_length_345883_cov_22.9161	264689	266002	1314	1	No	0	TIGR00436	"GTP-binding protein Era"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00320	NODE_1_length_345883_cov_22.9161	264689	266002	1314	1	No	0	TIGR03594	"ribosome-associated GTPase EngA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00322	NODE_1_length_345883_cov_22.9161	266718	268058	1341	1	No	0	TIGR00653	"glutamine synthetase, type I"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00323	NODE_1_length_345883_cov_22.9161	268405	269751	1347	1	No	0	TIGR00653	"glutamine synthetase, type I"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00331	NODE_1_length_345883_cov_22.9161	272901	273890	990	1	No	0	TIGR00747	"3-oxoacyl-[acyl-carrier-protein] synthase III"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00333	NODE_1_length_345883_cov_22.9161	274156	275106	951	1	No	0	TIGR03151	"putative enoyl-[acyl-carrier-protein] reductase II"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00334	NODE_1_length_345883_cov_22.9161	275231	276109	879	1	No	0	TIGR00128	"malonyl CoA-acyl carrier protein transacylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00335	NODE_1_length_345883_cov_22.9161	276124	276855	732	1	No	0	TIGR01830	"3-oxoacyl-[acyl-carrier-protein] reductase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00336	NODE_1_length_345883_cov_22.9161	276872	278116	1245	1	No	0	TIGR03150	"beta-ketoacyl-acyl-carrier-protein synthase II"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00337	NODE_1_length_345883_cov_22.9161	278113	278589	477	1	No	0	TIGR00531	"acetyl-CoA carboxylase, biotin carboxyl carrier protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00338	NODE_1_length_345883_cov_22.9161	278608	279039	432	1	No	0	TIGR01750	"beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00339	NODE_1_length_345883_cov_22.9161	279075	280460	1386	1	No	0	TIGR00514	"acetyl-CoA carboxylase, biotin carboxylase subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00340	NODE_1_length_345883_cov_22.9161	280447	281316	870	1	No	0	TIGR00515	"acetyl-CoA carboxylase, carboxyl transferase, beta subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00341	NODE_1_length_345883_cov_22.9161	281313	282095	783	1	No	0	TIGR00513	"acetyl-CoA carboxylase, carboxyl transferase, alpha subunit"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00343	NODE_1_length_345883_cov_22.9161	283411	284721	1311	1	No	0	TIGR00115	"trigger factor"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00344	NODE_1_length_345883_cov_22.9161	284822	286075	1254	1	No	0	TIGR00382	"ATP-dependent Clp protease, ATP-binding subunit ClpX"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00345	NODE_1_length_345883_cov_22.9161	286392	286997	606	1	No	0	TIGR03598	"ribosome biogenesis GTP-binding protein YsxC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00347	NODE_1_length_345883_cov_22.9161	288363	289664	1302	1	No	0	TIGR02729	"Obg family GTPase CgtA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00347	NODE_1_length_345883_cov_22.9161	288363	289664	1302	1	No	0	TIGR03595	"Obg family GTPase CgtA, C-terminal extension"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00348	NODE_1_length_345883_cov_22.9161	289685	290620	936	1	No	0	TIGR02651	"ribonuclease Z"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00352	NODE_1_length_345883_cov_22.9161	291820	292683	864	1	No	0	TIGR00762	"EDD domain protein, DegV family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00353	NODE_1_length_345883_cov_22.9161	292777	295113	2337	1	No	0	TIGR00644	"single-stranded-DNA-specific exonuclease RecJ"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00354	NODE_1_length_345883_cov_22.9161	295114	295626	513	1	No	0	TIGR01090	"adenine phosphoribosyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00355	NODE_1_length_345883_cov_22.9161	295912	296547	636	-1	No	0	TIGR00498	"repressor LexA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00357	NODE_1_length_345883_cov_22.9161	297094	299085	1992	1	No	0	TIGR00232	"transketolase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00365	NODE_1_length_345883_cov_22.9161	304068	304826	759	1	No	0	TIGR01011	"ribosomal protein uS2"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00366	NODE_1_length_345883_cov_22.9161	304873	305757	885	1	No	0	TIGR00116	"translation elongation factor Ts"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00367	NODE_1_length_345883_cov_22.9161	305899	306630	732	1	No	0	TIGR02075	"UMP kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00368	NODE_1_length_345883_cov_22.9161	306623	307171	549	1	No	0	TIGR00496	"ribosome recycling factor"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00369	NODE_1_length_345883_cov_22.9161	307469	308275	807	1	No	0	TIGR00055	"di-trans,poly-cis-decaprenylcistransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00372	NODE_1_length_345883_cov_22.9161	309110	310378	1269	1	No	5	TIGR00054	"RIP metalloprotease RseP"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00374	NODE_1_length_345883_cov_22.9161	310403	312109	1707	1	No	0	TIGR00409	"proline--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00375	NODE_1_length_345883_cov_22.9161	312207	316538	4332	1	No	0	TIGR00573	"exonuclease, DNA polymerase III, epsilon subunit family"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
