#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|00232	NODE_1_length_345883_cov_22.9161	188826	190508	1683	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00235	NODE_1_length_345883_cov_22.9161	191380	192834	1455	1	No	2	2.7.8.-	"Transferases for other substituted phosphate groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00237	NODE_1_length_345883_cov_22.9161	193035	194489	1455	1	No	2	2.7.8.-	"Transferases for other substituted phosphate groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00239	NODE_1_length_345883_cov_22.9161	194942	196108	1167	1	No	0	7.6.2.9	"ABC-type quaternary amine transporter."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00257	NODE_1_length_345883_cov_22.9161	204801	206585	1785	1	No	0	7.2.2.1	"Na(+)-transporting two-sector ATPase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00259	NODE_1_length_345883_cov_22.9161	207960	208592	633	1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00261	NODE_1_length_345883_cov_22.9161	210167	210784	618	1	No	0	2.7.4.8	"Guanylate kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00262	NODE_1_length_345883_cov_22.9161	210784	210996	213	1	No	0	2.7.7.6	"DNA-directed RNA polymerase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00263	NODE_1_length_345883_cov_22.9161	211148	212347	1200	1	No	0	4.1.1.36	"Phosphopantothenoylcysteine decarboxylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00263	NODE_1_length_345883_cov_22.9161	211148	212347	1200	1	No	0	6.3.2.5	"Phosphopantothenate--cysteine ligase (CTP)."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00263	NODE_1_length_345883_cov_22.9161	211148	212347	1200	1	No	0	4.1.1.36 6.3.2.5	""	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00264	NODE_1_length_345883_cov_22.9161	212361	214775	2415	1	No	0	3.6.4.-	"Acting on ATP; involved in cellular and subcellular movement."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00264	NODE_1_length_345883_cov_22.9161	212361	214775	2415	1	No	0	3.6.1.-	"In phosphorus-containing anhydrides."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00265	NODE_1_length_345883_cov_22.9161	214789	215748	960	1	No	0	2.1.2.9	"Methionyl-tRNA formyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00266	NODE_1_length_345883_cov_22.9161	215726	217084	1359	1	No	0	2.1.1.176	"16S rRNA (cytosine(967)-C(5))-methyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00267	NODE_1_length_345883_cov_22.9161	217136	217894	759	1	No	0	3.1.3.16	"Protein-serine/threonine phosphatase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00268	NODE_1_length_345883_cov_22.9161	217898	219916	2019	1	No	1	2.7.11.1	"Non-specific serine/threonine protein kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00270	NODE_1_length_345883_cov_22.9161	219932	220849	918	1	No	0	3.6.1.-	"In phosphorus-containing anhydrides."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00270	NODE_1_length_345883_cov_22.9161	219932	220849	918	1	No	0	3.6.-.-	"Acting on acid anhydrides."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00271	NODE_1_length_345883_cov_22.9161	220849	221499	651	1	No	0	5.1.3.1	"Ribulose-phosphate 3-epimerase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00272	NODE_1_length_345883_cov_22.9161	221500	222144	645	1	No	0	2.7.6.2	"Thiamine diphosphokinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00277	NODE_1_length_345883_cov_22.9161	225740	227782	2043	1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00278	NODE_1_length_345883_cov_22.9161	227807	228814	1008	1	No	0	2.3.1.274	"Phosphate acyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00290	NODE_1_length_345883_cov_22.9161	236597	237265	669	1	No	0	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00291	NODE_1_length_345883_cov_22.9161	237282	238772	1491	1	YES	0	1.3.8.-	"With a flavin as acceptor."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00291	NODE_1_length_345883_cov_22.9161	237282	238772	1491	1	YES	0	1.14.99.-	"Miscellaneous."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00293	NODE_1_length_345883_cov_22.9161	238925	239737	813	-1	No	0	3.1.3.104	"5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00295	NODE_1_length_345883_cov_22.9161	240348	243662	3315	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00296	NODE_1_length_345883_cov_22.9161	243856	244818	963	1	No	0	2.7.1.11	"6-phosphofructokinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00297	NODE_1_length_345883_cov_22.9161	244897	246654	1758	1	No	0	2.7.1.40	"Pyruvate kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00301	NODE_1_length_345883_cov_22.9161	249249	250418	1170	1	No	0	5.4.2.7	"Phosphopentomutase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00302	NODE_1_length_345883_cov_22.9161	250445	251266	822	1	No	0	2.4.2.1	"Purine-nucleoside phosphorylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00303	NODE_1_length_345883_cov_22.9161	251490	252839	1350	1	No	0	4.1.1.20	"Diaminopimelate decarboxylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00304	NODE_1_length_345883_cov_22.9161	252854	253219	366	1	No	0	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00307	NODE_1_length_345883_cov_22.9161	254586	255305	720	1	No	0	5.4.99.22	"23S rRNA pseudouridine(2605) synthase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255"
metaerg.pl|00307	NODE_1_length_345883_cov_22.9161	254586	255305	720	1	No	0	5.4.99.-	"Transferring other groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255"
metaerg.pl|00309	NODE_1_length_345883_cov_22.9161	256194	257984	1791	1	No	2	2.7.13.3	"Histidine kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00315	NODE_1_length_345883_cov_22.9161	260154	261593	1440	1	No	0	3.6.4.12	"DNA helicase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255"
metaerg.pl|00318	NODE_1_length_345883_cov_22.9161	262375	263076	702	1	No	0	2.7.4.25	"(d)CMP kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola"
metaerg.pl|00318	NODE_1_length_345883_cov_22.9161	262375	263076	702	1	No	0	2.7.4.14	"UMP/CMP kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola"
metaerg.pl|00322	NODE_1_length_345883_cov_22.9161	266718	268058	1341	1	No	0	6.3.1.2	"Glutamine synthetase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00323	NODE_1_length_345883_cov_22.9161	268405	269751	1347	1	No	0	6.3.1.2	"Glutamine synthetase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00331	NODE_1_length_345883_cov_22.9161	272901	273890	990	1	No	0	2.3.1.180	"Beta-ketoacyl-[acyl-carrier-protein] synthase III."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00333	NODE_1_length_345883_cov_22.9161	274156	275106	951	1	No	0	1.13.12.-	"With incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00333	NODE_1_length_345883_cov_22.9161	274156	275106	951	1	No	0	1.3.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00334	NODE_1_length_345883_cov_22.9161	275231	276109	879	1	No	0	2.3.1.39	"[Acyl-carrier-protein] S-malonyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00335	NODE_1_length_345883_cov_22.9161	276124	276855	732	1	No	0	1.1.1.100	"3-oxoacyl-[acyl-carrier-protein] reductase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00336	NODE_1_length_345883_cov_22.9161	276872	278116	1245	1	No	0	2.3.1.179	"Beta-ketoacyl-[acyl-carrier-protein] synthase II."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00338	NODE_1_length_345883_cov_22.9161	278608	279039	432	1	No	0	4.2.1.59	"3-hydroxyacyl-[acyl-carrier-protein] dehydratase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00338	NODE_1_length_345883_cov_22.9161	278608	279039	432	1	No	0	4.2.1.-	"Hydro-lyases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00339	NODE_1_length_345883_cov_22.9161	279075	280460	1386	1	No	0	6.3.4.14	"Biotin carboxylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00340	NODE_1_length_345883_cov_22.9161	280447	281316	870	1	No	0	2.1.3.15	"Acetyl-CoA carboxytransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255"
metaerg.pl|00340	NODE_1_length_345883_cov_22.9161	280447	281316	870	1	No	0	6.4.1.2	"Acetyl-CoA carboxylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255"
metaerg.pl|00341	NODE_1_length_345883_cov_22.9161	281313	282095	783	1	No	0	2.1.3.15	"Acetyl-CoA carboxytransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00341	NODE_1_length_345883_cov_22.9161	281313	282095	783	1	No	0	6.4.1.2	"Acetyl-CoA carboxylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00343	NODE_1_length_345883_cov_22.9161	283411	284721	1311	1	No	0	5.2.1.8	"Peptidylprolyl isomerase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00347	NODE_1_length_345883_cov_22.9161	288363	289664	1302	1	No	0	3.6.5.-	"Acting on GTP; involved in cellular and subcellular movement."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00348	NODE_1_length_345883_cov_22.9161	289685	290620	936	1	No	0	3.1.26.11	"Ribonuclease Z."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium"
metaerg.pl|00349	NODE_1_length_345883_cov_22.9161	290625	291416	792	1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00353	NODE_1_length_345883_cov_22.9161	292777	295113	2337	1	No	0	3.1.-.-	"Acting on ester bonds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00354	NODE_1_length_345883_cov_22.9161	295114	295626	513	1	No	0	2.4.2.7	"Adenine phosphoribosyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00355	NODE_1_length_345883_cov_22.9161	295912	296547	636	-1	No	0	3.4.21.88	"Repressor LexA."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00357	NODE_1_length_345883_cov_22.9161	297094	299085	1992	1	No	0	2.2.1.1	"Transketolase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00360	NODE_1_length_345883_cov_22.9161	299610	301361	1752	1	No	6	3.6.3.-	"Acting on acid anhydrides; catalyzing transmembrane movement of substances."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00364	NODE_1_length_345883_cov_22.9161	303240	303830	591	-1	No	0	2.3.1.n4	"1-acyl-sn-glycerol-3-phosphate acyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00367	NODE_1_length_345883_cov_22.9161	305899	306630	732	1	No	0	2.7.4.22	"UMP kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00369	NODE_1_length_345883_cov_22.9161	307469	308275	807	1	No	0	2.5.1.-	"Transferring alkyl or aryl groups, other than methyl groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00369	NODE_1_length_345883_cov_22.9161	307469	308275	807	1	No	0	2.5.1.31	"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00370	NODE_1_length_345883_cov_22.9161	308303	309082	780	1	No	6	2.7.7.41	"Phosphatidate cytidylyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00372	NODE_1_length_345883_cov_22.9161	309110	310378	1269	1	No	5	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00374	NODE_1_length_345883_cov_22.9161	310403	312109	1707	1	No	0	6.1.1.15	"Proline--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00375	NODE_1_length_345883_cov_22.9161	312207	316538	4332	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00382	NODE_1_length_345883_cov_22.9161	322153	323076	924	1	No	0	5.4.99.25	"tRNA pseudouridine(55) synthase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00383	NODE_1_length_345883_cov_22.9161	323080	324036	957	1	No	0	2.7.1.26	"Riboflavin kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00383	NODE_1_length_345883_cov_22.9161	323080	324036	957	1	No	0	2.7.7.2	"FAD synthetase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00383	NODE_1_length_345883_cov_22.9161	323080	324036	957	1	No	0	2.7.1.26 2.7.7.2	""	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00388	NODE_1_length_345883_cov_22.9161	329174	330997	1824	1	No	0	3.6.5.n1	"Elongation factor 4."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00388	NODE_1_length_345883_cov_22.9161	329174	330997	1824	1	No	0	3.6.5.-	"Acting on GTP; involved in cellular and subcellular movement."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00392	NODE_1_length_345883_cov_22.9161	332456	333079	624	1	No	0	3.2.2.-	"Hydrolyzing N-glycosyl compounds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615"
metaerg.pl|00394	NODE_1_length_345883_cov_22.9161	333622	334575	954	1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00395	NODE_1_length_345883_cov_22.9161	334581	335249	669	1	No	0	4.1.2.4	"Deoxyribose-phosphate aldolase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00396	NODE_1_length_345883_cov_22.9161	335374	337602	2229	1	No	0	2.7.6.5	"GTP diphosphokinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium"
metaerg.pl|00397	NODE_1_length_345883_cov_22.9161	337628	338074	447	1	No	0	3.1.1.96	"D-aminoacyl-tRNA deacylase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola"
metaerg.pl|00397	NODE_1_length_345883_cov_22.9161	337628	338074	447	1	No	0	3.6.1.-	"In phosphorus-containing anhydrides."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium putridalgicola"
metaerg.pl|00398	NODE_1_length_345883_cov_22.9161	338172	339494	1323	-1	YES	1	3.5.1.28	"N-acetylmuramoyl-L-alanine amidase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00401	NODE_1_length_345883_cov_22.9161	339985	341292	1308	1	No	0	6.1.1.21	"Histidine--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00402	NODE_1_length_345883_cov_22.9161	341294	343075	1782	1	No	0	6.1.1.12	"Aspartate--tRNA ligase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
metaerg.pl|00402	NODE_1_length_345883_cov_22.9161	341294	343075	1782	1	No	0	6.1.1.-	"Ligases forming aminoacyl-tRNA and related compounds."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus"
