#Geneid	Kegg_id	Pathway_name	Taxonomy
metaerg.pl|14195	00330	"Arginine and proline metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14195	00251	"Glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14195	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14195	00220	"Urea cycle and metabolism of amino groups"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|10098	00540	"Lipopolysaccharide biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|10098	01031	"Glycan structures - biosynthesis 2"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|10099	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00401	"Novobiocin biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00400	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00360	"Phenylalanine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00340	"Histidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10099	00350	"Tyrosine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10102	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10102	00471	"D-Glutamine and D-glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10102	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10108	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10109	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10109	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10109	00471	"D-Glutamine and D-glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10115	00530	"Aminosugars metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sediminimonas;s__Sediminimonas qiaohouensis"
metaerg.pl|10116	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10116	00473	"D-Alanine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10120	00540	"Lipopolysaccharide biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10127	03030	"DNA replication"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola eburneus"
metaerg.pl|10127	03430	"Mismatch repair"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola eburneus"
metaerg.pl|10127	03440	"Homologous recombination"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola eburneus"
metaerg.pl|10130	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10130	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10130	00640	"Propanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10130	00930	"Caprolactam degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10130	00071	"Fatty acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10130	00410	"beta-Alanine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10141	00790	"Folate biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|10142	04020	"Calcium signaling pathway"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10142	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10142	01030	"Glycan structures - biosynthesis 1"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10142	05012	"Parkinson's disease"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10144	00100	"Biosynthesis of steroids"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10147	00380	"Tryptophan metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10147	00340	"Histidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10147	00150	"Androgen and estrogen metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10147	00350	"Tyrosine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10147	00626	"Naphthalene and anthracene degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10147	00450	"Selenoamino acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10150	00632	"Benzoate degradation via CoA ligation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00930	"Caprolactam degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00380	"Tryptophan metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00281	"Geraniol degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00071	"Fatty acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10150	00062	"Fatty acid elongation in mitochondria"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis"
metaerg.pl|10152	00120	"Bile acid biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00632	"Benzoate degradation via CoA ligation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00380	"Tryptophan metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00062	"Fatty acid elongation in mitochondria"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	01040	"Biosynthesis of unsaturated fatty acids"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00592	"alpha-Linolenic acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00640	"Propanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00281	"Geraniol degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00072	"Synthesis and degradation of ketone bodies"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	02020	"Two-component system - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10152	00071	"Fatty acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides"
metaerg.pl|10154	00720	"Reductive carboxylate cycle (CO2 fixation)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00020	"Citrate cycle (TCA cycle)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00220	"Urea cycle and metabolism of amino groups"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00330	"Arginine and proline metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10154	00910	"Nitrogen metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10157	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10157	00220	"Urea cycle and metabolism of amino groups"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10157	00480	"Glutathione metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10160	00910	"Nitrogen metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10160	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10160	00670	"One carbon pool by folate"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10162	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	00230	"Purine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	02060	"Phosphotransferase system (PTS)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	00720	"Reductive carboxylate cycle (CO2 fixation)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	00710	"Carbon fixation in photosynthetic organisms"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10163	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10164	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10164	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10168	00790	"Folate biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10169	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10169	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10170	00623	"2,4-Dichlorobenzoate degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10170	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10172	00623	"2,4-Dichlorobenzoate degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas_A;s__Defluviimonas_A sp002871005"
metaerg.pl|10172	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas_A;s__Defluviimonas_A sp002871005"
metaerg.pl|10173	00623	"2,4-Dichlorobenzoate degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10173	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10190	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10192	02010	"ABC transporters - General"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|10194	03010	"Ribosome"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10195	03010	"Ribosome"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|10199	03030	"DNA replication"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|10200	03020	"RNA polymerase"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
