#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|00144	NODE_1_length_345883_cov_22.9161	108271	108825	555	1	No	0	sp|Q552S7|Y5913_DICDI	"Putative acetyltransferase DDB_G0275913"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp002500855
metaerg.pl|00146	NODE_1_length_345883_cov_22.9161	110506	111111	606	1	No	0	sp|Q82ZI6|RS4_ENTFA	"30S ribosomal protein S4"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00147	NODE_1_length_345883_cov_22.9161	111290	111766	477	-1	No	0	sp|O34553|YTSP_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp002500855
metaerg.pl|00148	NODE_1_length_345883_cov_22.9161	111896	113614	1719	1	No	1	sp|Q838R5|EZRA_ENTFA	"Septation ring formation regulator EzrA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00150	NODE_1_length_345883_cov_22.9161	113748	114884	1137	1	No	0	sp|P31672|NIFS_LACDA	"NifS/IcsS protein homolog"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00151	NODE_1_length_345883_cov_22.9161	114895	116112	1218	1	No	0	sp|Q1WT71|THII_LACS1	"Probable tRNA sulfurtransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00152	NODE_1_length_345883_cov_22.9161	116182	116685	504	1	No	0	sp|Q5HNJ2|TPX_STAEQ	"Thiol peroxidase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00153	NODE_1_length_345883_cov_22.9161	116988	119633	2646	1	No	0	sp|Q82ZW6|SYV_ENTFA	"Valine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00154	NODE_1_length_345883_cov_22.9161	119636	120292	657	1	No	0	sp|Q9X0Y1|P1254_THEMA	"Phosphorylated carbohydrates phosphatase TM_1254"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00155	NODE_1_length_345883_cov_22.9161	120357	121043	687	1	No	0	sp|Q82ZX1|Y2926_ENTFA	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615
metaerg.pl|00156	NODE_1_length_345883_cov_22.9161	121230	121430	201	1	No	0	sp|P0A356|CSPA_LISIN	"Cold shock-like protein CspLA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00157	NODE_1_length_345883_cov_22.9161	121653	122663	1011	1	No	0	sp|Q01465|MREB_BACSU	"Cell shape-determining protein MreB"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00158	NODE_1_length_345883_cov_22.9161	122817	123668	852	1	YES	1	sp|Q8Y6Y4|MREC_LISMO	"Cell shape-determining protein MreC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00163	NODE_1_length_345883_cov_22.9161	124252	124932	681	1	No	0	sp|Q8EPP3|MINC_OCEIH	"Probable septum site-determining protein MinC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00164	NODE_1_length_345883_cov_22.9161	124932	125726	795	1	No	0	sp|Q01464|MIND_BACSU	"Septum site-determining protein MinD"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00165	NODE_1_length_345883_cov_22.9161	125899	126210	312	1	No	0	sp|Q1WTI0|RL21_LACS1	"50S ribosomal protein L21"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00167	NODE_1_length_345883_cov_22.9161	126593	126877	285	1	No	0	sp|C3P9C8|RL27_BACAA	"50S ribosomal protein L27"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00168	NODE_1_length_345883_cov_22.9161	127068	128102	1035	1	No	0	sp|P37876|YTXK_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00169	NODE_1_length_345883_cov_22.9161	128129	129322	1194	1	No	0	sp|Q833H0|ACKA_ENTFA	"Acetate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00170	NODE_1_length_345883_cov_22.9161	129413	129871	459	-1	No	0	sp|Q49YE0|Y1056_STAS1	"Putative universal stress protein SSP1056"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00171	NODE_1_length_345883_cov_22.9161	130257	131519	1263	-1	No	0	sp|O34528|YRVN_BACSU	"Uncharacterized AAA domain-containing protein YrvN"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00172	NODE_1_length_345883_cov_22.9161	131699	133969	2271	1	No	0	sp|Q9CM00|GSHAB_PASMU	"Glutathione biosynthesis bifunctional protein GshAB"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00173	NODE_1_length_345883_cov_22.9161	133985	135139	1155	1	No	0	sp|O34599|ISCS1_BACSU	"Putative cysteine desulfurase IscS 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp002500855
metaerg.pl|00175	NODE_1_length_345883_cov_22.9161	135718	136839	1122	1	No	0	sp|Q820U1|MNMA_ENTFA	"tRNA-specific 2-thiouridylase MnmA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00177	NODE_1_length_345883_cov_22.9161	137778	140174	2397	1	No	0	sp|O34481|RECDL_BACSU	"ATP-dependent RecD-like DNA helicase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00178	NODE_1_length_345883_cov_22.9161	140214	141122	909	-1	No	0	sp|O82359|LCKB2_ARATH	"Sphingoid long-chain bases kinase 2, mitochondrial"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00179	NODE_1_length_345883_cov_22.9161	141316	142245	930	1	No	6	sp|O34792|YVJA_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00181	NODE_1_length_345883_cov_22.9161	142540	145185	2646	1	No	0	sp|Q835J8|SYA_ENTFA	"Alanine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00182	NODE_1_length_345883_cov_22.9161	145337	145594	258	1	No	0	sp|Q03B00|Y786_LACP3	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00183	NODE_1_length_345883_cov_22.9161	145596	146021	426	1	No	0	sp|Q836B2|YQGF_ENTFA	"Putative pre-16S rRNA nuclease"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00184	NODE_1_length_345883_cov_22.9161	146046	146363	318	1	No	0	sp|Q92BL2|Y1501_LISMO	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00185	NODE_1_length_345883_cov_22.9161	146543	147628	1086	1	No	1	sp|A0A0H2ZLQ1|MLTG_STRP2	"Endolytic murein transglycosylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00187	NODE_1_length_345883_cov_22.9161	147708	148346	639	1	No	0	sp|B7GIU0|URK_ANOFW	"Uridine kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00188	NODE_1_length_345883_cov_22.9161	148496	148969	474	1	No	0	sp|A7GT58|GREA_BACCN	"Transcription elongation factor GreA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00191	NODE_1_length_345883_cov_22.9161	149836	150888	1053	1	No	2	sp|O32198|LIAS_BACSU	"Sensor histidine kinase LiaS"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00193	NODE_1_length_345883_cov_22.9161	150893	151531	639	1	No	0	sp|Q4L7J5|VRAR_STAHJ	"Response regulator protein VraR"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00194	NODE_1_length_345883_cov_22.9161	151649	153319	1671	-1	No	0	sp|Q45493|RNJ1_BACSU	"Ribonuclease J1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00199	NODE_1_length_345883_cov_22.9161	155946	156527	582	-1	No	0	sp|Q82ZJ0|DEF_ENTFA	"Peptide deformylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00200	NODE_1_length_345883_cov_22.9161	156960	158066	1107	1	No	0	sp|Q5HGZ1|ODPA_STAAC	"Pyruvate dehydrogenase E1 component subunit alpha"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00201	NODE_1_length_345883_cov_22.9161	158069	159046	978	1	No	0	sp|P0A0A1|ODPB_STAAM	"Pyruvate dehydrogenase E1 component subunit beta"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00202	NODE_1_length_345883_cov_22.9161	159172	160527	1356	1	No	0	sp|P11961|ODP2_GEOSE	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00203	NODE_1_length_345883_cov_22.9161	160540	161946	1407	1	No	0	sp|P11959|DLDH1_GEOSE	"Dihydrolipoyl dehydrogenase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00204	NODE_1_length_345883_cov_22.9161	162076	162855	780	1	No	0	sp|Q45499|SUHB_BACSU	"Inositol-1-monophosphatase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00205	NODE_1_length_345883_cov_22.9161	163055	164887	1833	1	No	0	sp|O07631|TYPA_BACSU	"GTP-binding protein TypA/BipA homolog"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00206	NODE_1_length_345883_cov_22.9161	164976	165248	273	1	No	0	sp|Q831P3|Y2458_ENTFA	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00207	NODE_1_length_345883_cov_22.9161	165324	165629	306	1	No	0	sp|Q831P7|Y2453_ENTFA	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00208	NODE_1_length_345883_cov_22.9161	165648	166211	564	1	No	0	sp|O34331|YLBH_BACSU	"Putative rRNA methyltransferase YlbH"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00209	NODE_1_length_345883_cov_22.9161	166204	166701	498	1	No	0	sp|A5IJ44|COAD_THEP1	"Phosphopantetheine adenylyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00210	NODE_1_length_345883_cov_22.9161	166702	167736	1035	1	YES	1	sp|O34470|YLBL_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00213	NODE_1_length_345883_cov_22.9161	167877	168515	639	1	No	1	sp|P39694|COMEA_BACSU	"ComE operon protein 1"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900104285
metaerg.pl|00215	NODE_1_length_345883_cov_22.9161	168602	169087	486	1	No	0	sp|P32393|COMEB_BACSU	"ComE operon protein 2"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|00216	NODE_1_length_345883_cov_22.9161	169138	171447	2310	1	No	7	sp|P39695|COMEC_BACSU	"ComE operon protein 3"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00218	NODE_1_length_345883_cov_22.9161	171444	172469	1026	1	No	0	sp|P54459|YQEN_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00219	NODE_1_length_345883_cov_22.9161	172630	172881	252	1	No	0	sp|P66504|RS20_LISIN	"30S ribosomal protein S20"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00220	NODE_1_length_345883_cov_22.9161	172971	174962	1992	1	No	0	sp|Q837R9|UVRB_ENTFA	"UvrABC system protein B"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00221	NODE_1_length_345883_cov_22.9161	175280	175822	543	1	No	0	sp|P0DH77|PYRR_ENTFA	"Bifunctional protein pyrR"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00222	NODE_1_length_345883_cov_22.9161	176091	177011	921	1	No	0	sp|Q8DUP5|PYRB_STRMU	"Aspartate carbamoyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00223	NODE_1_length_345883_cov_22.9161	177028	178311	1284	1	No	0	sp|Q834E0|PYRC_ENTFA	"Dihydroorotase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00224	NODE_1_length_345883_cov_22.9161	178308	179399	1092	1	No	0	sp|Q9CF80|CARA_LACLA	"Carbamoyl-phosphate synthase small chain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00225	NODE_1_length_345883_cov_22.9161	179392	182571	3180	1	No	0	sp|Q834E2|CARB_ENTFA	"Carbamoyl-phosphate synthase large chain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00226	NODE_1_length_345883_cov_22.9161	182605	183531	927	1	No	0	sp|Q5FJB5|PYRDA_LACAC	"Dihydroorotate dehydrogenase A (fumarate)"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615
metaerg.pl|00227	NODE_1_length_345883_cov_22.9161	183524	184237	714	1	No	0	sp|P58641|PYRF_LISMO	"Orotidine 5'-phosphate decarboxylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp001885615
metaerg.pl|00228	NODE_1_length_345883_cov_22.9161	184238	184864	627	1	No	0	sp|P0DH75|PYRE_ENTFA	"Orotate phosphoribosyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00229	NODE_1_length_345883_cov_22.9161	185001	185270	270	1	No	0	sp|Q82ZJ1|RS15_ENTFA	"30S ribosomal protein S15"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00230	NODE_1_length_345883_cov_22.9161	185494	187614	2121	1	No	0	sp|Q82ZJ2|PNP_ENTFA	"Polyribonucleotide nucleotidyltransferase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00231	NODE_1_length_345883_cov_22.9161	187675	188655	981	-1	No	0	sp|P06709|BIRA_ECOLI	"Bifunctional ligase/repressor BirA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00232	NODE_1_length_345883_cov_22.9161	188826	190508	1683	1	No	0	sp|Q8K7S6|RNJ2_STRP3	"Ribonuclease J 2"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00233	NODE_1_length_345883_cov_22.9161	190727	191293	567	1	No	5	sp|A2RI47|THIT_LACLM	"Thiamine transporter ThiT"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00235	NODE_1_length_345883_cov_22.9161	191380	192834	1455	1	No	2	sp|A0ALI7|CLS_LISW6	"Cardiolipin synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00237	NODE_1_length_345883_cov_22.9161	193035	194489	1455	1	No	2	sp|C1KYS0|CLS_LISMC	"Cardiolipin synthase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00239	NODE_1_length_345883_cov_22.9161	194942	196108	1167	1	No	0	sp|G2JZ44|OPUCA_LISM4	"Carnitine transport ATP-binding protein OpuCA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00240	NODE_1_length_345883_cov_22.9161	196120	196752	633	1	No	5	sp|G2JZ43|OPUCB_LISM4	"Carnitine transport permease protein OpuCB"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00242	NODE_1_length_345883_cov_22.9161	196770	197726	957	1	YES	1	sp|G2JZ42|OPUCC_LISM4	"Carnitine transport binding protein OpuCC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00245	NODE_1_length_345883_cov_22.9161	197728	198417	690	1	No	4	sp|G2JZ41|OPUCD_LISM4	"Carnitine transport permease protein OpuCD"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00248	NODE_1_length_345883_cov_22.9161	198925	199794	870	1	No	0	sp|Q8XPD7|Y026_CLOPE	"DegV domain-containing protein CPE0026"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00250	NODE_1_length_345883_cov_22.9161	200308	202263	1956	1	No	8	sp|P43439|NTPI_ENTHA	"V-type sodium ATPase subunit I"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00252	NODE_1_length_345883_cov_22.9161	202306	202782	477	1	No	4	sp|P43457|NTPK_ENTHA	"V-type sodium ATPase subunit K"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00255	NODE_1_length_345883_cov_22.9161	203483	204487	1005	1	No	0	sp|P43456|NTPC_ENTHA	"V-type sodium ATPase subunit C"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00256	NODE_1_length_345883_cov_22.9161	204477	204788	312	1	No	0	sp|P43455|NTPG_ENTHA	"V-type sodium ATPase subunit G"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00257	NODE_1_length_345883_cov_22.9161	204801	206585	1785	1	No	0	sp|Q08636|NTPA_ENTHA	"V-type sodium ATPase catalytic subunit A"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00258	NODE_1_length_345883_cov_22.9161	206578	207954	1377	1	No	0	sp|Q0TPW8|VATB_CLOP1	"V-type ATP synthase beta chain"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00259	NODE_1_length_345883_cov_22.9161	207960	208592	633	1	No	0	sp|P43435|NTPD_ENTHA	"V-type sodium ATPase subunit D"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00261	NODE_1_length_345883_cov_22.9161	210167	210784	618	1	No	0	sp|Q82ZD5|KGUA_ENTFA	"Guanylate kinase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|00262	NODE_1_length_345883_cov_22.9161	210784	210996	213	1	No	0	sp|Q03FY6|RPOZ_PEDPA	"DNA-directed RNA polymerase subunit omega"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|00263	NODE_1_length_345883_cov_22.9161	211148	212347	1200	1	No	0	sp|O35033|COABC_BACSU	"Probable coenzyme A biosynthesis bifunctional protein CoaBC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|00264	NODE_1_length_345883_cov_22.9161	212361	214775	2415	1	No	0	sp|P94461|PRIA_BACSU	"Primosomal protein N'"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
