metaerg.pl|00012	K00789
metaerg.pl|00315	K03654
metaerg.pl|00316	K01448
metaerg.pl|00316	K01449
metaerg.pl|00318	K01918
metaerg.pl|00318	K13799
metaerg.pl|00318	K00945
metaerg.pl|00319	K00962
metaerg.pl|00319	K03049
metaerg.pl|00319	K03022
metaerg.pl|00319	K05366
metaerg.pl|00319	K12818
metaerg.pl|00320	K00956
metaerg.pl|00320	K00860
metaerg.pl|00320	K00955
metaerg.pl|00320	K03977
metaerg.pl|00321	K03530
metaerg.pl|00322	K01915
metaerg.pl|00323	K01915
metaerg.pl|00326	K00998
metaerg.pl|00328	K15973
metaerg.pl|00331	K00648
metaerg.pl|00332	K02078
metaerg.pl|00333	K00459
metaerg.pl|00334	K00645
metaerg.pl|00335	K03366
metaerg.pl|00335	K12420
metaerg.pl|00335	K00065
metaerg.pl|00335	K00022
metaerg.pl|00335	K08683
metaerg.pl|00335	K00059
metaerg.pl|00336	K09458
metaerg.pl|00337	K00658
metaerg.pl|00337	K01958
metaerg.pl|00337	K01960
metaerg.pl|00337	K15037
metaerg.pl|00337	K00382
metaerg.pl|00337	K01959
metaerg.pl|00337	K01571
metaerg.pl|00337	K01965
metaerg.pl|00337	K02160
metaerg.pl|00338	K02372
metaerg.pl|00339	K11541
metaerg.pl|00339	K01571
metaerg.pl|00339	K01965
metaerg.pl|00339	K01941
metaerg.pl|00339	K01457
metaerg.pl|00339	K01955
metaerg.pl|00339	K01959
metaerg.pl|00339	K01966
metaerg.pl|00339	K01954
metaerg.pl|00339	K11540
metaerg.pl|00339	K08289
metaerg.pl|00339	K01958
metaerg.pl|00339	K00609
metaerg.pl|00339	K01960
metaerg.pl|00339	K01968
metaerg.pl|00339	K03416
metaerg.pl|00339	K14541
metaerg.pl|00339	K01964
metaerg.pl|00339	K01956
metaerg.pl|00339	K01961
metaerg.pl|00340	K01963
metaerg.pl|00341	K01962
metaerg.pl|00343	K03545
metaerg.pl|00344	K02341
metaerg.pl|00344	K02343
metaerg.pl|00344	K03544
metaerg.pl|00345	K03978
metaerg.pl|00347	K03979
metaerg.pl|00348	K00784
metaerg.pl|00349	K03366
metaerg.pl|00349	K12420
metaerg.pl|00349	K00022
metaerg.pl|00349	K07124
metaerg.pl|00353	K07462
metaerg.pl|00354	K00762
metaerg.pl|00354	K00759
metaerg.pl|00355	K01356
metaerg.pl|00357	K00163
metaerg.pl|00357	K00615
metaerg.pl|00358	K09976
metaerg.pl|00360	K02010
metaerg.pl|00360	K05847
metaerg.pl|00360	K02006
metaerg.pl|00360	K02052
metaerg.pl|00360	K02017
metaerg.pl|00360	K06861
metaerg.pl|00360	K02071
metaerg.pl|00360	K01996
metaerg.pl|00360	K02045
metaerg.pl|00360	K11072
metaerg.pl|00360	K01995
metaerg.pl|00360	K10111
metaerg.pl|00360	K02023
metaerg.pl|00360	K18889
metaerg.pl|00362	K01996
metaerg.pl|00362	K06861
metaerg.pl|00362	K02006
metaerg.pl|00362	K01995
metaerg.pl|00362	K18890
metaerg.pl|00364	K13510
metaerg.pl|00364	K13512
metaerg.pl|00364	K00655
metaerg.pl|00365	K02967
metaerg.pl|00366	K02357
metaerg.pl|00367	K00003
metaerg.pl|00367	K00928
metaerg.pl|00367	K12524
metaerg.pl|00367	K12525
metaerg.pl|00367	K09903
metaerg.pl|00368	K02838
metaerg.pl|00369	K00806
metaerg.pl|00370	K00902
metaerg.pl|00370	K00981
metaerg.pl|00372	K11749
metaerg.pl|00374	K01881
metaerg.pl|00375	K03763
metaerg.pl|00375	K02323
metaerg.pl|00375	K02342
metaerg.pl|00375	K02337
metaerg.pl|00375	K14162
metaerg.pl|00376	K09748
metaerg.pl|00377	K02600
metaerg.pl|00380	K00956
metaerg.pl|00380	K00860
metaerg.pl|00380	K00955
metaerg.pl|00381	K02834
metaerg.pl|00382	K03177
metaerg.pl|00383	K11753
metaerg.pl|00384	K03705
metaerg.pl|00385	K03687
metaerg.pl|00386	K04043
metaerg.pl|00387	K09510
metaerg.pl|00387	K00428
metaerg.pl|00387	K00122
metaerg.pl|00387	K03686
metaerg.pl|00388	K00958
metaerg.pl|00388	K00955
metaerg.pl|00388	K03018
metaerg.pl|00388	K13811
metaerg.pl|00388	K00390
metaerg.pl|00388	K00956
metaerg.pl|00388	K00860
metaerg.pl|00388	K03596
metaerg.pl|00392	K03652
metaerg.pl|00394	K02687
metaerg.pl|00395	K01619
metaerg.pl|00396	K01139
metaerg.pl|00396	K00951
metaerg.pl|00397	K07560
metaerg.pl|00398	K01227
metaerg.pl|00398	K01447
metaerg.pl|00398	K13714
metaerg.pl|00398	K01119
metaerg.pl|00398	K08884
metaerg.pl|00398	K01185
metaerg.pl|00398	K09693
metaerg.pl|00398	K01446
metaerg.pl|00398	K07260
metaerg.pl|00398	K01448
metaerg.pl|00398	K08307
metaerg.pl|00401	K01892
metaerg.pl|00402	K01876
metaerg.pl|00403	K01151
metaerg.pl|00404	K17759
metaerg.pl|00445	K01448
metaerg.pl|00475	K01159
metaerg.pl|00481	K00891
metaerg.pl|00481	K00820
metaerg.pl|00481	K00517
metaerg.pl|00481	K14260
metaerg.pl|00481	K00558
metaerg.pl|00481	K10907
metaerg.pl|00481	K03041
metaerg.pl|00481	K01486
metaerg.pl|00481	K00012
metaerg.pl|00485	K00857
metaerg.pl|00488	K02824
metaerg.pl|00496	K10907
metaerg.pl|00496	K03041
metaerg.pl|00496	K14260
metaerg.pl|00504	K01509
metaerg.pl|00504	K08282
metaerg.pl|00508	K03553
metaerg.pl|00526	K10807
metaerg.pl|00526	K00525
metaerg.pl|00527	K00527
metaerg.pl|00528	K03981
metaerg.pl|00531	K14162
metaerg.pl|00531	K02337
metaerg.pl|00531	K02323
metaerg.pl|00531	K03763
metaerg.pl|00558	K01520
metaerg.pl|00564	K00383
metaerg.pl|00564	K00384
metaerg.pl|00564	K00382
metaerg.pl|00566	K08728
metaerg.pl|00567	K03657
metaerg.pl|00577	K01515
metaerg.pl|00577	K00952
metaerg.pl|00577	K08310
metaerg.pl|00577	K03574
metaerg.pl|00577	K01529
metaerg.pl|00577	K13522
metaerg.pl|00629	K01183
metaerg.pl|00713	K02316
metaerg.pl|00713	K03168
metaerg.pl|00714	K03733
metaerg.pl|00715	K01419
metaerg.pl|00716	K03667
metaerg.pl|00717	K03706
metaerg.pl|00718	K02967
metaerg.pl|00719	K02357
metaerg.pl|00720	K12525
metaerg.pl|00720	K09903
metaerg.pl|00720	K00003
metaerg.pl|00720	K00928
metaerg.pl|00720	K12524
metaerg.pl|00721	K02838
metaerg.pl|00722	K00806
metaerg.pl|00723	K00902
metaerg.pl|00723	K00981
metaerg.pl|00725	K00099
metaerg.pl|00726	K11749
metaerg.pl|00728	K01881
metaerg.pl|00729	K03763
metaerg.pl|00729	K02337
metaerg.pl|00729	K02342
metaerg.pl|00729	K02323
metaerg.pl|00729	K14162
metaerg.pl|00729	K04486
metaerg.pl|00730	K09748
metaerg.pl|00731	K02600
metaerg.pl|00732	K07742
metaerg.pl|00734	K00955
metaerg.pl|00734	K00956
metaerg.pl|00734	K00860
metaerg.pl|00734	K02519
metaerg.pl|00735	K09764
metaerg.pl|00736	K02834
metaerg.pl|00738	K03177
metaerg.pl|00739	K11753
metaerg.pl|00740	K02956
metaerg.pl|00741	K12818
metaerg.pl|00741	K00962
metaerg.pl|00743	K00145
metaerg.pl|00743	K12659
metaerg.pl|00743	K00133
metaerg.pl|00744	K12657
metaerg.pl|00744	K00931
metaerg.pl|00744	K12526
metaerg.pl|00744	K12525
metaerg.pl|00744	K00928
metaerg.pl|00744	K00003
metaerg.pl|00744	K12524
metaerg.pl|00745	K01714
metaerg.pl|00746	K12574
metaerg.pl|00747	K03466
metaerg.pl|00749	K00825
metaerg.pl|00749	K03710
metaerg.pl|00752	K00059
metaerg.pl|00754	K00058
metaerg.pl|00754	K00003
metaerg.pl|00754	K00210
metaerg.pl|00754	K04517
metaerg.pl|00754	K01653
metaerg.pl|00757	K00998
metaerg.pl|00757	K00995
metaerg.pl|00759	K03742
metaerg.pl|00760	K01529
metaerg.pl|00760	K13982
metaerg.pl|00760	K13116
metaerg.pl|00760	K12614
metaerg.pl|00760	K05592
metaerg.pl|00760	K03725
metaerg.pl|00760	K03732
metaerg.pl|00760	K14635
metaerg.pl|00760	K13181
metaerg.pl|00760	K03257
metaerg.pl|00760	K05591
metaerg.pl|00760	K13131
metaerg.pl|00760	K13179
metaerg.pl|00760	K12858
metaerg.pl|00760	K12811
metaerg.pl|00760	K13025
metaerg.pl|00760	K13178
metaerg.pl|00760	K13177
metaerg.pl|00760	K01509
metaerg.pl|00760	K05590
metaerg.pl|00760	K13184
metaerg.pl|00760	K03578
metaerg.pl|00760	K12812
metaerg.pl|00760	K12823
metaerg.pl|00760	K10896
metaerg.pl|00760	K12835
metaerg.pl|00760	K03579
metaerg.pl|00760	K13182
metaerg.pl|00760	K11594
metaerg.pl|00760	K11927
metaerg.pl|00760	K14442
metaerg.pl|00760	K13185
metaerg.pl|00761	K03553
metaerg.pl|00762	K18682
metaerg.pl|00764	K09769
metaerg.pl|00765	K06416
metaerg.pl|00766	K00121
metaerg.pl|00766	K00001
metaerg.pl|00766	K00055
metaerg.pl|00766	K13951
metaerg.pl|00766	K07538
metaerg.pl|00766	K13952
metaerg.pl|00766	K13953
metaerg.pl|00766	K13980
metaerg.pl|00766	K00060
metaerg.pl|00767	K00639
metaerg.pl|00768	K06168
metaerg.pl|00770	K03555
metaerg.pl|00771	K07636
metaerg.pl|00771	K07653
metaerg.pl|00771	K01768
metaerg.pl|00771	K02668
metaerg.pl|00771	K04757
metaerg.pl|00771	K06379
metaerg.pl|00771	K07639
metaerg.pl|00771	K07641
metaerg.pl|00771	K07646
metaerg.pl|00771	K07654
metaerg.pl|00771	K03407
metaerg.pl|00771	K08282
metaerg.pl|00771	K02484
metaerg.pl|00771	K07642
metaerg.pl|00771	K03572
metaerg.pl|00773	K00791
metaerg.pl|00775	K03666
metaerg.pl|00776	K03665
metaerg.pl|00778	K01915
metaerg.pl|00780	K01356
metaerg.pl|00781	K01449
metaerg.pl|00784	K00163
metaerg.pl|00784	K00615
metaerg.pl|00785	K09976
metaerg.pl|00787	K01011
metaerg.pl|00787	K02439
metaerg.pl|00787	K01738
metaerg.pl|00787	K06917
metaerg.pl|00788	K06861
metaerg.pl|00788	K02071
metaerg.pl|00788	K01996
metaerg.pl|00788	K02045
metaerg.pl|00788	K11072
metaerg.pl|00788	K02052
metaerg.pl|00788	K02006
metaerg.pl|00788	K02010
metaerg.pl|00788	K02017
metaerg.pl|00788	K02023
metaerg.pl|00788	K02000
metaerg.pl|00788	K10111
metaerg.pl|00788	K01995
metaerg.pl|00788	K18889
metaerg.pl|00790	K01995
metaerg.pl|00790	K02045
metaerg.pl|00790	K06861
metaerg.pl|00790	K01996
metaerg.pl|00790	K02006
metaerg.pl|00790	K02052
metaerg.pl|00790	K18890
metaerg.pl|00797	K00860
metaerg.pl|00797	K00956
metaerg.pl|00797	K00955
metaerg.pl|00798	K01008
metaerg.pl|00799	K01042
metaerg.pl|00800	K01705
metaerg.pl|00800	K01704
metaerg.pl|00800	K01703
metaerg.pl|00800	K01682
metaerg.pl|00800	K01702
metaerg.pl|00800	K01681
metaerg.pl|00805	K02340
metaerg.pl|00805	K02343
metaerg.pl|00805	K00733
metaerg.pl|00805	K02341
metaerg.pl|00806	K07107
metaerg.pl|00808	K01916
metaerg.pl|00809	K02337
metaerg.pl|00809	K02323
metaerg.pl|00809	K03763
metaerg.pl|00809	K04486
metaerg.pl|00811	K05820
metaerg.pl|00811	K08219
metaerg.pl|00811	K08217
metaerg.pl|00819	K03768
metaerg.pl|00824	K06950
metaerg.pl|00825	K05520
metaerg.pl|00826	K01048
metaerg.pl|00827	K01844
metaerg.pl|00827	K00548
metaerg.pl|00830	K10896
metaerg.pl|00830	K01509
metaerg.pl|00830	K05591
metaerg.pl|00830	K05592
metaerg.pl|00830	K03725
metaerg.pl|00830	K06877
metaerg.pl|00831	K07502
metaerg.pl|00833	K02342
metaerg.pl|00836	K03469
metaerg.pl|00837	K07444
metaerg.pl|00838	K06941
metaerg.pl|00838	K01843
metaerg.pl|00838	K03639
metaerg.pl|00840	K01299
metaerg.pl|00841	K01990
metaerg.pl|00841	K10243
metaerg.pl|00841	K02023
metaerg.pl|00841	K02000
metaerg.pl|00841	K11962
metaerg.pl|00841	K01995
metaerg.pl|00841	K02065
metaerg.pl|00841	K02049
metaerg.pl|00841	K02031
metaerg.pl|00841	K01998
metaerg.pl|00841	K10112
metaerg.pl|00841	K10111
metaerg.pl|00841	K05816
metaerg.pl|00841	K10235
metaerg.pl|00841	K11076
metaerg.pl|00841	K01996
metaerg.pl|00841	K06861
metaerg.pl|00841	K02071
metaerg.pl|00841	K10199
metaerg.pl|00841	K11072
metaerg.pl|00841	K02068
metaerg.pl|00841	K02045
metaerg.pl|00841	K02003
metaerg.pl|00841	K01997
metaerg.pl|00841	K05847
metaerg.pl|00841	K02010
metaerg.pl|00841	K02006
metaerg.pl|00841	K02052
metaerg.pl|00841	K02004
metaerg.pl|00841	K11084
metaerg.pl|00841	K02074
metaerg.pl|00841	K02017
metaerg.pl|00841	K02032
metaerg.pl|00842	K02001
metaerg.pl|00842	K05846
metaerg.pl|00842	K05845
metaerg.pl|00846	K02622
metaerg.pl|00847	K02621
metaerg.pl|00849	K00492
metaerg.pl|00850	K00712
metaerg.pl|00850	K00749
metaerg.pl|00850	K13677
metaerg.pl|00850	K12996
metaerg.pl|00850	K13668
metaerg.pl|00850	K03844
metaerg.pl|00852	K21064
metaerg.pl|00861	K12420
metaerg.pl|00861	K00022
metaerg.pl|00866	K03169
metaerg.pl|00867	K00243
metaerg.pl|00868	K01754
metaerg.pl|00868	K13034
metaerg.pl|00868	K01697
metaerg.pl|00868	K01733
metaerg.pl|00868	K12339
metaerg.pl|00868	K01738
metaerg.pl|00868	K10150
metaerg.pl|00869	K02342
metaerg.pl|00871	K03320
metaerg.pl|00879	K00928
metaerg.pl|00879	K12524
metaerg.pl|00879	K01079
metaerg.pl|00879	K07166
metaerg.pl|00879	K12526
metaerg.pl|00879	K01653
metaerg.pl|00880	K09157
metaerg.pl|00881	K00931
metaerg.pl|00881	K12657
metaerg.pl|00881	K12524
metaerg.pl|00881	K00928
metaerg.pl|00881	K00003
metaerg.pl|00881	K06969
metaerg.pl|00881	K12525
metaerg.pl|00882	K00147
metaerg.pl|00883	K00955
metaerg.pl|00883	K03018
metaerg.pl|00883	K00956
metaerg.pl|00883	K00860
metaerg.pl|00883	K06207
metaerg.pl|00888	K02016
metaerg.pl|00889	K02335
metaerg.pl|00892	K00826
metaerg.pl|00893	K01857
metaerg.pl|00893	K01756
metaerg.pl|00893	K01744
metaerg.pl|00893	K01679
metaerg.pl|00893	K01755
metaerg.pl|00894	K01940
metaerg.pl|00894	K01955
metaerg.pl|00895	K11540
metaerg.pl|00895	K00609
metaerg.pl|00895	K01954
metaerg.pl|00895	K01956
metaerg.pl|00895	K00611
metaerg.pl|00895	K01955
metaerg.pl|00895	K00610
metaerg.pl|00895	K11541
metaerg.pl|00895	K13043
metaerg.pl|00896	K01940
metaerg.pl|00896	K01956
metaerg.pl|00896	K01948
metaerg.pl|00896	K01954
metaerg.pl|00896	K01921
metaerg.pl|00896	K01968
metaerg.pl|00896	K01958
metaerg.pl|00896	K00609
metaerg.pl|00896	K01960
metaerg.pl|00896	K11540
metaerg.pl|00896	K13713
metaerg.pl|00896	K01589
metaerg.pl|00896	K01965
metaerg.pl|00896	K01945
metaerg.pl|00896	K11541
metaerg.pl|00896	K01959
metaerg.pl|00896	K01955
metaerg.pl|00896	K01941
metaerg.pl|00897	K11541
metaerg.pl|00897	K13950
metaerg.pl|00897	K13497
metaerg.pl|00897	K01955
metaerg.pl|00897	K01658
metaerg.pl|00897	K13501
metaerg.pl|00897	K01951
metaerg.pl|00897	K01954
metaerg.pl|00897	K01665
metaerg.pl|00897	K01664
metaerg.pl|00897	K02619
metaerg.pl|00897	K03342
metaerg.pl|00897	K01657
metaerg.pl|00897	K11540
metaerg.pl|00897	K00609
metaerg.pl|00897	K01656
metaerg.pl|00897	K01663
metaerg.pl|00897	K01956
metaerg.pl|00898	K00821
metaerg.pl|00898	K05830
metaerg.pl|00898	K00818
metaerg.pl|00899	K00930
metaerg.pl|00899	K12657
metaerg.pl|00899	K01438
metaerg.pl|00899	K00931
metaerg.pl|00899	K00618
metaerg.pl|00899	K00619
metaerg.pl|00899	K00145
metaerg.pl|00899	K00620
metaerg.pl|00899	K12659
metaerg.pl|00900	K00620
metaerg.pl|00901	K00133
metaerg.pl|00901	K12659
metaerg.pl|00901	K00145
metaerg.pl|00901	K00618
metaerg.pl|00901	K00930
metaerg.pl|00902	K06131
metaerg.pl|00905	K07305
metaerg.pl|00905	K12267
metaerg.pl|00905	K07304
metaerg.pl|00906	K12267
metaerg.pl|00906	K07305
metaerg.pl|00906	K07304
metaerg.pl|00909	K04063
metaerg.pl|00916	K02013
metaerg.pl|00916	K01995
metaerg.pl|00916	K01990
metaerg.pl|00916	K02006
metaerg.pl|00916	K02052
metaerg.pl|00916	K02045
metaerg.pl|00916	K06861
metaerg.pl|00916	K01996
metaerg.pl|00917	K16898
metaerg.pl|00918	K16899
metaerg.pl|00919	K03184
metaerg.pl|00922	K00285
metaerg.pl|00924	K01714
metaerg.pl|00925	K05823
metaerg.pl|00927	K01868
metaerg.pl|00928	K02520
metaerg.pl|00929	K02916
metaerg.pl|00930	K02887
metaerg.pl|00931	K01889
metaerg.pl|00932	K01890
metaerg.pl|00933	K04764
metaerg.pl|00936	K09007
metaerg.pl|00941	K04565
metaerg.pl|00941	K01183
metaerg.pl|00941	K01081
metaerg.pl|00941	K01537
metaerg.pl|00941	K01185
metaerg.pl|00941	K09693
metaerg.pl|00941	K01446
metaerg.pl|00941	K02020
metaerg.pl|00941	K01448
metaerg.pl|00941	K08307
metaerg.pl|00941	K01447
metaerg.pl|00941	K01119
metaerg.pl|00941	K01449
metaerg.pl|00943	K12573
metaerg.pl|00944	K03218
metaerg.pl|00944	K00599
metaerg.pl|00945	K01489
metaerg.pl|00949	K12767
metaerg.pl|00949	K02486
metaerg.pl|00949	K11383
metaerg.pl|00949	K07769
metaerg.pl|00949	K11520
metaerg.pl|00949	K14509
metaerg.pl|00949	K04757
metaerg.pl|00949	K11629
metaerg.pl|00949	K10125
metaerg.pl|00949	K11357
metaerg.pl|00949	K07647
metaerg.pl|00949	K13040
metaerg.pl|00949	K10942
metaerg.pl|00949	K07675
metaerg.pl|00949	K07717
metaerg.pl|00949	K01769
metaerg.pl|00949	K07650
metaerg.pl|00949	K06379
metaerg.pl|00949	K07676
metaerg.pl|00949	K10681
metaerg.pl|00949	K07709
metaerg.pl|00949	K13532
metaerg.pl|00949	K07644
metaerg.pl|00949	K02482
metaerg.pl|00949	K08801
metaerg.pl|00949	K02480
metaerg.pl|00949	K07653
metaerg.pl|00949	K07638
metaerg.pl|00949	K07636
metaerg.pl|00949	K11527
metaerg.pl|00949	K02030
metaerg.pl|00949	K13587
metaerg.pl|00949	K10715
metaerg.pl|00949	K07678
metaerg.pl|00949	K02668
metaerg.pl|00949	K03388
metaerg.pl|00949	K08479
metaerg.pl|00949	K07674
metaerg.pl|00949	K10916
metaerg.pl|00949	K02489
metaerg.pl|00949	K07697
metaerg.pl|00949	K07716
metaerg.pl|00949	K07710
metaerg.pl|00949	K07640
metaerg.pl|00949	K07656
metaerg.pl|00949	K01768
metaerg.pl|00949	K07677
metaerg.pl|00949	K07708
metaerg.pl|00949	K07645
metaerg.pl|00949	K07704
metaerg.pl|00949	K10909
metaerg.pl|00949	K08282
metaerg.pl|00949	K11231
metaerg.pl|00949	K07643
metaerg.pl|00949	K02491
metaerg.pl|00949	K11711
metaerg.pl|00949	K07642
metaerg.pl|00949	K02484
metaerg.pl|00949	K11356
metaerg.pl|00949	K11640
metaerg.pl|00949	K07778
metaerg.pl|00949	K11354
metaerg.pl|00949	K11633
metaerg.pl|00949	K07768
metaerg.pl|00949	K07711
metaerg.pl|00949	K08884
metaerg.pl|00949	K13533
metaerg.pl|00949	K11328
metaerg.pl|00949	K07679
metaerg.pl|00949	K02478
metaerg.pl|00949	K07648
metaerg.pl|00949	K07651
metaerg.pl|00949	K07718
metaerg.pl|00949	K07698
metaerg.pl|00949	K07654
metaerg.pl|00949	K07649
metaerg.pl|00949	K00936
metaerg.pl|00949	K07682
metaerg.pl|00949	K07777
metaerg.pl|00949	K03407
metaerg.pl|00949	K07637
metaerg.pl|00949	K13598
metaerg.pl|00949	K07641
metaerg.pl|00949	K07646
metaerg.pl|00949	K07639
metaerg.pl|00949	K08475
metaerg.pl|00949	K07673
metaerg.pl|00949	K07652
metaerg.pl|00951	K00760
metaerg.pl|00951	K02484
metaerg.pl|00951	K11640
metaerg.pl|00951	K11356
metaerg.pl|00951	K11711
metaerg.pl|00951	K07642
metaerg.pl|00951	K11231
metaerg.pl|00951	K02491
metaerg.pl|00951	K07677
metaerg.pl|00951	K07708
metaerg.pl|00951	K01937
metaerg.pl|00951	K08282
metaerg.pl|00951	K07704
metaerg.pl|00951	K08475
metaerg.pl|00951	K07639
metaerg.pl|00951	K01120
metaerg.pl|00951	K07673
metaerg.pl|00951	K07641
metaerg.pl|00951	K07646
metaerg.pl|00951	K07652
metaerg.pl|00951	K07682
metaerg.pl|00951	K07654
metaerg.pl|00951	K07637
metaerg.pl|00951	K03407
metaerg.pl|00951	K07648
metaerg.pl|00951	K07679
metaerg.pl|00951	K02478
metaerg.pl|00951	K07718
metaerg.pl|00951	K07651
metaerg.pl|00951	K02575
metaerg.pl|00951	K07768
metaerg.pl|00951	K07778
metaerg.pl|00951	K11354
metaerg.pl|00951	K07711
metaerg.pl|00951	K07709
metaerg.pl|00951	K07644
metaerg.pl|00951	K06379
metaerg.pl|00951	K10681
metaerg.pl|00951	K07676
metaerg.pl|00951	K07650
metaerg.pl|00951	K07647
metaerg.pl|00951	K07675
metaerg.pl|00951	K07769
metaerg.pl|00951	K12767
metaerg.pl|00951	K13761
metaerg.pl|00951	K02486
metaerg.pl|00951	K11383
metaerg.pl|00951	K10125
metaerg.pl|00951	K11357
metaerg.pl|00951	K04757
metaerg.pl|00951	K07716
metaerg.pl|00951	K02489
metaerg.pl|00951	K01768
metaerg.pl|00951	K07710
metaerg.pl|00951	K03388
metaerg.pl|00951	K02668
metaerg.pl|00951	K10916
metaerg.pl|00951	K08479
metaerg.pl|00951	K11527
metaerg.pl|00951	K10715
metaerg.pl|00951	K07678
metaerg.pl|00951	K02480
metaerg.pl|00951	K02482
metaerg.pl|00951	K07636
metaerg.pl|00951	K07653
metaerg.pl|00951	K07714
metaerg.pl|00952	K02040
metaerg.pl|00955	K06178
metaerg.pl|00957	K05896
metaerg.pl|00959	K22066
metaerg.pl|00962	K09457
metaerg.pl|00963	K03529
metaerg.pl|00964	K03528
metaerg.pl|00967	K01972
metaerg.pl|00970	K01507
metaerg.pl|00981	K00652
metaerg.pl|00982	K01897
metaerg.pl|00983	K00329
metaerg.pl|00983	K00143
metaerg.pl|00983	K03953
metaerg.pl|00983	K00356
metaerg.pl|00983	K01897
metaerg.pl|00986	K03367
metaerg.pl|00986	K00143
metaerg.pl|00986	K01776
metaerg.pl|00986	K01779
metaerg.pl|00986	K02364
metaerg.pl|00986	K00992
metaerg.pl|00986	K05939
metaerg.pl|00986	K01586
metaerg.pl|00986	K01904
metaerg.pl|00986	K01909
metaerg.pl|00986	K01897
metaerg.pl|00986	K01652
metaerg.pl|00989	K07091
metaerg.pl|00991	K11720
metaerg.pl|00995	K10859
metaerg.pl|00996	K03602
metaerg.pl|00997	K00760
metaerg.pl|00997	K04075
metaerg.pl|00998	K01962
metaerg.pl|00999	K01894
metaerg.pl|01000	K03799
metaerg.pl|01002	K03388
metaerg.pl|01003	K01843
metaerg.pl|01003	K19810
metaerg.pl|01004	K02356
metaerg.pl|01005	K12960
metaerg.pl|01006	K00568
metaerg.pl|01006	K00599
metaerg.pl|01006	K03183
metaerg.pl|01007	K22292
metaerg.pl|01008	K04083
metaerg.pl|01014	K02503
metaerg.pl|01015	K04565
metaerg.pl|01017	K15785
metaerg.pl|01019	K00058
metaerg.pl|01019	K00100
metaerg.pl|01019	K00018
metaerg.pl|01020	K00102
metaerg.pl|01020	K03777
metaerg.pl|01020	K00075
metaerg.pl|01020	K00004
metaerg.pl|01020	K18204
metaerg.pl|01021	K01303
metaerg.pl|01021	K01730
metaerg.pl|01025	K19222
metaerg.pl|01028	K02355
metaerg.pl|01040	K07675
metaerg.pl|01040	K08841
metaerg.pl|01040	K02178
metaerg.pl|01040	K13303
metaerg.pl|01040	K13304
metaerg.pl|01040	K05121
metaerg.pl|01040	K05688
metaerg.pl|01040	K04688
metaerg.pl|01040	K08853
metaerg.pl|01040	K12767
metaerg.pl|01040	K13414
metaerg.pl|01040	K02486
metaerg.pl|01040	K04372
metaerg.pl|01040	K04367
metaerg.pl|01040	K01728
metaerg.pl|01040	K08847
metaerg.pl|01040	K04443
metaerg.pl|01040	K05097
metaerg.pl|01040	K05096
metaerg.pl|01040	K04445
metaerg.pl|01040	K02480
metaerg.pl|01040	K05091
metaerg.pl|01040	K08850
metaerg.pl|01040	K01768
metaerg.pl|01040	K08286
metaerg.pl|01040	K04421
metaerg.pl|01040	K04420
metaerg.pl|01040	K05098
metaerg.pl|01040	K04373
metaerg.pl|01040	K08792
metaerg.pl|01040	K08809
metaerg.pl|01040	K05112
metaerg.pl|01040	K05103
metaerg.pl|01040	K08855
metaerg.pl|01040	K08856
metaerg.pl|01040	K08282
metaerg.pl|01040	K08333
metaerg.pl|01040	K05102
metaerg.pl|01040	K08897
metaerg.pl|01040	K08854
metaerg.pl|01040	K08790
metaerg.pl|01040	K11912
metaerg.pl|01040	K11228
metaerg.pl|01040	K05105
metaerg.pl|01040	K04444
metaerg.pl|01040	K08846
metaerg.pl|01040	K05744
metaerg.pl|01040	K08848
metaerg.pl|01040	K11889
metaerg.pl|01040	K04442
metaerg.pl|01040	K11623
metaerg.pl|01040	K05111
metaerg.pl|01040	K08810
metaerg.pl|01040	K05113
metaerg.pl|01040	K08884
metaerg.pl|01040	K07778
metaerg.pl|01040	K07683
metaerg.pl|01040	K11265
metaerg.pl|01040	K07673
metaerg.pl|01040	K03407
metaerg.pl|01040	K07682
metaerg.pl|01040	K04424
metaerg.pl|01040	K05743
metaerg.pl|01040	K00924
metaerg.pl|01040	K13302
metaerg.pl|01046	K13953
metaerg.pl|01046	K00001
metaerg.pl|01046	K07512
metaerg.pl|01050	K00859
metaerg.pl|01055	K03885
metaerg.pl|01055	K00219
metaerg.pl|01055	K00302
metaerg.pl|01055	K00356
metaerg.pl|01055	K00529
metaerg.pl|01055	K01008
metaerg.pl|01055	K00266
metaerg.pl|01055	K00362
metaerg.pl|01055	K00363
metaerg.pl|01055	K00382
metaerg.pl|01055	K00176
metaerg.pl|01055	K03388
metaerg.pl|01055	K00383
metaerg.pl|01055	K00384
metaerg.pl|01058	K02014
metaerg.pl|01060	K02493
metaerg.pl|01060	K00599
metaerg.pl|01065	K10773
metaerg.pl|01065	K03575
metaerg.pl|01065	K10801
metaerg.pl|01065	K03660
metaerg.pl|01066	K03110
metaerg.pl|01067	K08316
metaerg.pl|01068	K00954
metaerg.pl|01071	K02959
metaerg.pl|01072	K02860
metaerg.pl|01073	K00554
metaerg.pl|01074	K02884
metaerg.pl|01079	K04079
metaerg.pl|01080	K04854
metaerg.pl|01083	K14162
metaerg.pl|01083	K03763
metaerg.pl|01083	K02337
metaerg.pl|01083	K02323
metaerg.pl|01086	K03315
metaerg.pl|01104	K00428
metaerg.pl|01110	K00702
metaerg.pl|01110	K13688
